,tick,seconds,clockTime,attackerSteamID,attackerName,attackerTeam,attackerSide,attackerX,attackerY,attackerZ,attackerViewX,attackerViewY,attackerStrafe,victimSteamID,victimName,victimTeam,victimSide,victimX,victimY,victimZ,victimViewX,victimViewY,weapon,weaponClass,hpDamage,hpDamageTaken,armorDamage,armorDamageTaken,hitGroup,isFriendlyFire,distance,zoomLevel,roundNum,matchID,mapName
167,127515,51.6796875,01:04,76561198016432560,mantuu,OGEsports,CT,1108.8983154296875,2768.228515625,113.89207458496094,304.2498779296875,6.7620849609375,True,76561198121220486,Perfecto,Natus Vincere,T,1739.4566650390625,1844.6104736328125,1.0443986654281616,148.3209228515625,0.4998779296875,M4A4,Rifle,21,21,4,4,Chest,False,1124.0145540499113,0.0,7,OG-NaVi-BLAST2020,de_dust2
168,127528,51.78125,01:04,76561198016432560,mantuu,OGEsports,CT,1109.454345703125,2768.607177734375,114.12254333496094,304.3377685546875,6.7620849609375,True,76561198121220486,Perfecto,Natus Vincere,T,1739.6424560546875,1844.9151611328125,1.0368999242782593,148.6175537109375,0.4449462890625,M4A4,Rifle,21,21,4,4,Chest,False,1123.8916134163214,0.0,7,OG-NaVi-BLAST2020,de_dust2
169,127539,51.8671875,01:04,76561198016432560,mantuu,OGEsports,CT,1109.454345703125,2768.607177734375,114.12254333496094,304.013671875,7.36083984375,True,76561198121220486,Perfecto,Natus Vincere,T,1740.719970703125,1846.714599609375,0.9918136596679688,141.756591796875,359.2913818359375,M4A4,Rifle,21,21,4,4,Chest,False,1123.0230527043798,0.0,7,OG-NaVi-BLAST2020,de_dust2
170,127550,51.953125,01:04,76561198016432560,mantuu,OGEsports,CT,1109.454345703125,2768.607177734375,114.12254333496094,304.3377685546875,8.009033203125,True,76561198121220486,Perfecto,Natus Vincere,T,1738.5093994140625,1844.55712890625,1.01068115234375,127.9193115234375,354.8638916015625,M4A4,Rifle,26,26,5,5,Stomach,False,1123.5537578171104,0.0,7,OG-NaVi-BLAST2020,de_dust2
171,127562,52.046875,01:03,76561198016432560,mantuu,OGEsports,CT,1109.454345703125,2768.607177734375,114.12254333496094,304.4805908203125,9.0252685546875,True,76561198121220486,Perfecto,Natus Vincere,T,1735.320556640625,1841.8580322265625,1.04638671875,126.463623046875,355.10009765625,M4A4,Rifle,21,11,4,4,Chest,False,1123.9923086426427,0.0,7,OG-NaVi-BLAST2020,de_dust2
172,127645,52.6953125,01:03,76561198016432560,mantuu,OGEsports,CT,1160.3228759765625,2800.123046875,127.03125,302.9534912109375,14.52392578125,True,76561198116523276,flamie,Natus Vincere,T,1366.945068359375,2477.292724609375,45.247589111328125,123.5247802734375,348.387451171875,M4A4,Rifle,22,22,4,4,Chest,False,391.91927044681097,0.0,7,OG-NaVi-BLAST2020,de_dust2
173,127659,52.8046875,01:03,76561198116523280,flamie,Natus Vincere,T,1367.5963134765625,2477.720703125,45.28245544433594,122.750244140625,350.0079345703125,False,76561198016432560,mantuu,OGEsports,CT,1160.547119140625,2800.240478515625,127.03125,301.981201171875,15.40283203125,AK-47,Rifle,109,14,15,15,Head,False,391.8816655630679,0.0,7,OG-NaVi-BLAST2020,de_dust2
174,128183,56.8984375,00:59,76561198034202272,s1mple,Natus Vincere,T,1787.9031982421875,1950.9154052734375,1.7090797424316406,172.3040771484375,3.4002685546875,True,76561197960710573,NBK-,OGEsports,CT,-716.2395629882812,2291.95166015625,-112.30511474609375,352.3040771484375,357.1051025390625,AWP,Rifle,133,100,1,1,Stomach,False,2529.8292298715182,2.0,7,OG-NaVi-BLAST2020,de_dust2
175,130061,4.046875,00:36,76561198044045104,electronic,Natus Vincere,T,-513.6627807617188,285.1392822265625,3.03125,89.208984375,6.1907958984375,False,76561198037812456,ISSAA,OGEsports,CT,-505.10260009765625,1450.1395263671875,-110.96875,137.7685546875,359.571533203125,AK-47,Rifle,26,26,3,3,Chest,False,1170.5959360687689,0.0,7,OG-NaVi-BLAST2020,de_dust2
176,130380,6.5390625,00:34,76561198044045104,electronic,Natus Vincere,T,-325.756103515625,308.0080871582031,1.580267071723938,98.8934326171875,6.2896728515625,False,76561198037812456,ISSAA,OGEsports,CT,-481.4334716796875,1454.297607421875,-112.09790802001953,278.162841796875,354.517822265625,AK-47,Rifle,26,26,3,3,RightArm,False,1162.3845468333607,0.0,7,OG-NaVi-BLAST2020,de_dust2
177,130389,6.609375,00:34,76561198037812448,ISSAA,OGEsports,CT,-482.95086669921875,1454.0799560546875,-110.99702453613281,278.2177734375,354.583740234375,False,76561198044045107,electronic,Natus Vincere,T,-325.2119140625,308.1816101074219,1.593912124633789,97.921142578125,6.48193359375,AK-47,Rifle,106,26,15,15,Head,False,1162.1709493193146,0.0,7,OG-NaVi-BLAST2020,de_dust2
178,139558,12.2421875,01:43,76561197960710576,NBK-,OGEsports,CT,1293.0718994140625,671.2274169921875,-30.118175506591797,166.0528564453125,357.703857421875,False,76561198116523276,flamie,Natus Vincere,T,639.7489624023438,516.0263061523438,-1.3177638053894043,290.8245849609375,5.240478515625,Incendiary Grenade,Grenade,1,1,0,0,Generic,False,672.1217959162599,0.0,8,OG-NaVi-BLAST2020,de_dust2
179,139583,12.4375,01:43,76561197960710576,NBK-,OGEsports,CT,1293.0718994140625,671.2274169921875,-30.118175506591797,165.9814453125,357.703857421875,False,76561198116523276,flamie,Natus Vincere,T,658.2095947265625,470.8279113769531,5.808942794799805,300.465087890625,9.9920654296875,Incendiary Grenade,Grenade,2,2,0,0,Generic,False,666.7089811854919,0.0,8,OG-NaVi-BLAST2020,de_dust2
180,147660,75.5390625,00:40,76561198013243328,Aleksib,OGEsports,CT,-1666.5416259765625,2220.43798828125,-3.0230464935302734,357.8961181640625,3.4881591796875,False,76561198146207066,Boombl4,Natus Vincere,T,179.58131408691406,2156.62890625,-127.86104583740234,184.493408203125,356.81396484375,Desert Eagle,Pistols,109,100,3,3,Head,False,1851.4389092968922,0.0,8,OG-NaVi-BLAST2020,de_dust2
181,148762,84.1484375,00:31,76561197960710576,NBK-,OGEsports,CT,537.453857421875,2302.610107421875,127.03125,253.1085205078125,8.3441162109375,False,76561198034202275,s1mple,Natus Vincere,T,308.207275390625,1534.8875732421875,2.728546142578125,72.2845458984375,357.396240234375,M4A4,Rifle,87,87,18,18,Head,False,810.8039510550982,0.0,8,OG-NaVi-BLAST2020,de_dust2
182,148797,84.421875,00:31,76561197960710576,NBK-,OGEsports,CT,542.8848876953125,2300.47216796875,127.03125,256.519775390625,9.5086669921875,False,76561198044045107,electronic,Natus Vincere,T,399.21124267578125,1688.5311279296875,59.924591064453125,75.069580078125,358.2586669921875,M4A4,Rifle,22,22,4,4,LeftArm,False,632.15287425652,0.0,8,OG-NaVi-BLAST2020,de_dust2
183,148809,84.515625,00:31,76561197960710576,NBK-,OGEsports,CT,549.4559326171875,2298.904052734375,127.03125,255.6463623046875,10.0634765625,False,76561198044045107,electronic,Natus Vincere,T,400.0779724121094,1691.7174072265625,62.159339904785156,75.21240234375,358.4564208984375,M4A4,Rifle,22,22,4,4,Chest,False,628.6475659679766,0.0,8,OG-NaVi-BLAST2020,de_dust2
184,148820,84.6015625,00:31,76561197960710576,NBK-,OGEsports,CT,554.2650756835938,2297.76220703125,127.03125,256.300048828125,10.4974365234375,False,76561198044045107,electronic,Natus Vincere,T,403.3371276855469,1691.96826171875,62.335391998291016,74.4378662109375,358.2147216796875,M4A4,Rifle,22,22,4,4,Chest,False,627.6552427143126,0.0,8,OG-NaVi-BLAST2020,de_dust2
185,148862,84.9296875,00:31,76561198044045104,electronic,Natus Vincere,T,399.9456787109375,1693.07470703125,63.103355407714844,75.069580078125,356.7095947265625,False,76561197960710573,NBK-,OGEsports,CT,556.4727172851562,2297.221923828125,127.03125,255.4046630859375,13.502197265625,AK-47,Rifle,27,27,3,3,Chest,False,627.3606212340934,0.0,8,OG-NaVi-BLAST2020,de_dust2
186,148875,85.03125,00:30,76561198044045104,electronic,Natus Vincere,T,399.9732360839844,1693.0673828125,63.103355407714844,75.0201416015625,358.5498046875,False,76561197960710573,NBK-,OGEsports,CT,555.966552734375,2297.361328125,127.03125,254.0972900390625,14.7601318359375,AK-47,Rifle,27,27,3,3,Chest,False,627.3690005793545,0.0,8,OG-NaVi-BLAST2020,de_dust2
187,148878,85.0546875,00:30,76561197960710576,NBK-,OGEsports,CT,555.7664184570312,2297.41845703125,127.03125,253.883056640625,14.83154296875,False,76561198044045107,electronic,Natus Vincere,T,400.0741271972656,1693.040283203125,63.087257385253906,74.970703125,359.0826416015625,M4A4,Rifle,22,22,4,4,Chest,False,627.3770004941604,0.0,8,OG-NaVi-BLAST2020,de_dust2
188,148889,85.140625,00:30,76561197960710576,NBK-,OGEsports,CT,554.7990112304688,2297.6923828125,127.03125,255.1849365234375,14.710693359375,False,76561198044045107,electronic,Natus Vincere,T,400.6781005859375,1692.879150390625,62.97417068481445,75.0201416015625,359.47265625,M4A4,Rifle,22,12,4,4,RightArm,False,627.4198041350692,0.0,8,OG-NaVi-BLAST2020,de_dust2
189,149302,88.3671875,00:27,,,,,,,,,,,76561197960710573,NBK-,OGEsports,CT,584.2869873046875,2244.37255859375,-95.625,213.3929443359375,5.5865478515625,World,Equipment,4,4,0,0,Generic,False,0.0,,8,OG-NaVi-BLAST2020,de_dust2
190,157100,9.2890625,01:46,76561198146207072,Boombl4,Natus Vincere,T,697.3338012695312,922.5250854492188,-0.14247512817382812,358.2366943359375,0.85693359375,False,76561198013243326,Aleksib,OGEsports,CT,1447.9173583984375,892.412841796875,-9.432969093322754,187.5146484375,0.5218505859375,AK-47,Rifle,27,27,3,3,Chest,False,751.2447914815627,0.0,9,OG-NaVi-BLAST2020,de_dust2
191,157160,9.7578125,01:46,76561197960710576,NBK-,OGEsports,CT,1561.0283203125,1156.599365234375,1.03125,195.853271484375,1.1590576171875,False,76561198146207066,Boombl4,Natus Vincere,T,696.942138671875,915.2606811523438,-0.15792083740234375,356.2921142578125,7.6519775390625,M4A4,Rifle,87,87,18,18,Head,False,897.1570118234612,0.0,9,OG-NaVi-BLAST2020,de_dust2
192,157164,9.7890625,01:46,76561198146207072,Boombl4,Natus Vincere,T,696.9074096679688,914.7059326171875,-0.15792083740234375,356.0064697265625,8.19580078125,False,76561198013243326,Aleksib,OGEsports,CT,1450.9085693359375,852.8584594726562,-11.16785717010498,175.84716796875,0.41748046875,AK-47,Rifle,27,27,3,3,RightArm,False,756.6135588350604,0.0,9,OG-NaVi-BLAST2020,de_dust2
193,157172,9.8515625,01:46,76561197960710576,NBK-,OGEsports,CT,1559.6552734375,1154.7327880859375,1.03125,195.49072265625,1.95556640625,False,76561198146207066,Boombl4,Natus Vincere,T,696.8191528320312,913.4493408203125,-0.14224815368652344,355.177001953125,8.9593505859375,M4A4,Rifle,21,13,4,4,Chest,False,895.9381954374952,0.0,9,OG-NaVi-BLAST2020,de_dust2
194,157381,11.484375,01:44,76561197960710576,NBK-,OGEsports,CT,1564.0548095703125,1211.3143310546875,1.03125,205.653076171875,1.351318359375,False,76561198116523276,flamie,Natus Vincere,T,659.6795654296875,767.5673217773438,0.43535542488098145,62.1826171875,26.43310546875,M4A4,Rifle,27,27,5,5,Stomach,False,1007.3759703047054,0.0,9,OG-NaVi-BLAST2020,de_dust2
195,157393,11.578125,01:44,76561197960710576,NBK-,OGEsports,CT,1564.7921142578125,1210.0596923828125,1.03125,206.015625,1.4501953125,False,76561198116523276,flamie,Natus Vincere,T,661.6954345703125,775.388916015625,0.2871990501880646,64.5062255859375,28.54248046875,M4A4,Rifle,27,27,5,5,Stomach,False,1002.2588738953906,0.0,9,OG-NaVi-BLAST2020,de_dust2
196,157543,12.75,01:43,76561197960710576,NBK-,OGEsports,CT,1588.2685546875,1163.4957275390625,1.3508834838867188,199.8248291015625,0.3350830078125,False,76561198116523276,flamie,Natus Vincere,T,645.5520629882812,814.3456420898438,0.6241984367370605,20.3302001953125,0.06591796875,M4A4,Rifle,87,46,18,18,Head,False,1005.2963214704596,0.0,9,OG-NaVi-BLAST2020,de_dust2
197,157864,15.2578125,01:40,76561198034202272,s1mple,Natus Vincere,T,542.466552734375,628.296142578125,3.3101882934570312,39.407958984375,0.4669189453125,False,76561198114929868,valde,OGEsports,CT,1381.28466796875,1299.258056640625,-10.495075225830078,217.4908447265625,353.9300537109375,AWP,Rifle,109,100,1,1,Chest,False,1074.2422007483228,1.0,9,OG-NaVi-BLAST2020,de_dust2
198,159122,25.0859375,01:30,76561198013243328,Aleksib,OGEsports,CT,1399.9561767578125,653.5403442382812,-47.00135040283203,157.3516845703125,357.7642822265625,True,76561198044045107,electronic,Natus Vincere,T,606.38916015625,827.859375,1.7442607879638672,29.476318359375,2.076416015625,HE Grenade,Grenade,50,50,16,16,Generic,False,813.9483208005124,0.0,9,OG-NaVi-BLAST2020,de_dust2
199,159122,25.0859375,01:30,76561198013243328,Aleksib,OGEsports,CT,1399.9561767578125,653.5403442382812,-47.00135040283203,157.3516845703125,357.7642822265625,True,76561198121220486,Perfecto,Natus Vincere,T,549.6495971679688,1026.1077880859375,2.201770782470703,344.06982421875,1.9281005859375,HE Grenade,Grenade,18,18,6,6,Generic,False,929.6497870936837,0.0,9,OG-NaVi-BLAST2020,de_dust2
200,159319,26.625,01:29,76561197960710576,NBK-,OGEsports,CT,1574.8310546875,1326.527099609375,0.03125,206.2847900390625,5.99853515625,False,76561198044045107,electronic,Natus Vincere,T,534.3306274414062,808.0000610351562,3.1700668334960938,29.0423583984375,5.3228759765625,M4A4,Rifle,23,23,0,0,LeftLeg,False,1162.5494746474092,0.0,9,OG-NaVi-BLAST2020,de_dust2
201,159330,26.7109375,01:29,76561197960710576,NBK-,OGEsports,CT,1575.8092041015625,1324.5391845703125,0.03125,205.9716796875,6.5533447265625,False,76561198044045107,electronic,Natus Vincere,T,533.5215454101562,808.0000610351562,3.1700668334960938,29.1357421875,5.51513671875,M4A4,Rifle,21,21,4,4,Chest,False,1163.2652671570638,0.0,9,OG-NaVi-BLAST2020,de_dust2
202,159353,26.890625,01:29,76561197960710576,NBK-,OGEsports,CT,1577.980224609375,1319.24560546875,0.03125,203.5986328125,8.2232666015625,False,76561198044045107,electronic,Natus Vincere,T,533.5215454101562,808.0000610351562,3.1700668334960938,28.9434814453125,5.1251220703125,M4A4,Rifle,23,6,0,0,LeftLeg,False,1162.8739361723146,0.0,9,OG-NaVi-BLAST2020,de_dust2
203,159676,29.4140625,01:26,76561198013243328,Aleksib,OGEsports,CT,1368.185791015625,689.1783447265625,-33.476348876953125,151.3531494140625,358.4783935546875,False,76561198121220486,Perfecto,Natus Vincere,T,705.8226928710938,1061.1103515625,0.9212968349456787,330.9136962890625,3.2958984375,Galil AR,Rifle,22,22,3,3,Chest,False,760.4219154674272,0.0,9,OG-NaVi-BLAST2020,de_dust2
204,159676,29.4140625,01:26,76561198121220480,Perfecto,Natus Vincere,T,705.8226928710938,1061.1103515625,0.9212968349456787,330.9136962890625,3.2958984375,False,76561198013243326,Aleksib,OGEsports,CT,1368.185791015625,689.1783447265625,-33.476348876953125,151.3531494140625,358.4783935546875,AK-47,Rifle,27,27,3,3,Chest,False,760.4219154674272,0.0,9,OG-NaVi-BLAST2020,de_dust2
205,159689,29.515625,01:26,76561198121220480,Perfecto,Natus Vincere,T,707.0557861328125,1060.6356201171875,0.9102134704589844,330.9136962890625,3.9495849609375,False,76561198013243326,Aleksib,OGEsports,CT,1367.7860107421875,688.4523315429688,-33.666255950927734,151.1444091796875,358.934326171875,AK-47,Rifle,108,19,15,15,Head,False,759.1313208160518,0.0,9,OG-NaVi-BLAST2020,de_dust2
206,159711,29.6875,01:26,76561198034202272,s1mple,Natus Vincere,T,544.8552856445312,974.1484985351562,1.3693466186523438,2.2247314453125,0.8734130859375,False,76561197960710573,NBK-,OGEsports,CT,1552.9110107421875,988.726318359375,1.03125,177.38525390625,0.76904296875,AWP,Rifle,109,100,1,1,LeftArm,False,1008.161183562585,1.0,9,OG-NaVi-BLAST2020,de_dust2
207,160568,36.3828125,01:19,76561198016432560,mantuu,OGEsports,CT,1259.8062744140625,2568.05615234375,127.03125,270.439453125,5.7403564453125,True,76561198121220486,Perfecto,Natus Vincere,T,1263.1483154296875,1285.5694580078125,1.0812492370605469,88.5498046875,359.82421875,SSG 08,Rifle,71,60,6,6,Chest,False,1288.6608138214863,1.0,9,OG-NaVi-BLAST2020,de_dust2
208,163487,59.1875,00:56,76561198034202272,s1mple,Natus Vincere,T,740.96875,387.1789245605469,4.438720703125,211.6900634765625,0.428466796875,True,76561198034202275,s1mple,Natus Vincere,T,740.96875,387.1789245605469,4.438720703125,211.6900634765625,0.428466796875,Molotov,Grenade,8,8,0,0,Generic,True,0.0,0.0,9,OG-NaVi-BLAST2020,de_dust2
209,163513,59.390625,00:56,76561198034202272,s1mple,Natus Vincere,T,740.96875,399.3738708496094,4.438720703125,214.815673828125,0.1593017578125,True,76561198034202275,s1mple,Natus Vincere,T,740.96875,399.3738708496094,4.438720703125,214.815673828125,0.1593017578125,Molotov,Grenade,8,8,0,0,Generic,True,0.0,0.0,9,OG-NaVi-BLAST2020,de_dust2
210,163538,59.5859375,00:56,76561198034202272,s1mple,Natus Vincere,T,740.5462036132812,400.50726318359375,4.429327964782715,215.2276611328125,0.087890625,False,76561198034202275,s1mple,Natus Vincere,T,740.5462036132812,400.50726318359375,4.429327964782715,215.2276611328125,0.087890625,Molotov,Grenade,8,8,0,0,Generic,True,0.0,0.0,9,OG-NaVi-BLAST2020,de_dust2
211,163564,59.7890625,00:56,76561198034202272,s1mple,Natus Vincere,T,734.0550537109375,419.09613037109375,3.562924385070801,215.771484375,0.6317138671875,False,76561198034202275,s1mple,Natus Vincere,T,734.0550537109375,419.09613037109375,3.562924385070801,215.771484375,0.6317138671875,Molotov,Grenade,8,8,0,0,Generic,True,0.0,0.0,9,OG-NaVi-BLAST2020,de_dust2
212,168578,98.9609375,00:17,76561198037812448,ISSAA,OGEsports,CT,1254.0194091796875,820.08935546875,0.2778816223144531,88.6212158203125,0.0,False,76561198034202275,s1mple,Natus Vincere,T,1281.4324951171875,1844.3580322265625,1.0835456848144531,268.363037109375,0.428466796875,AK-47,Rifle,26,26,3,3,Chest,False,1024.6357638509396,0.0,9,OG-NaVi-BLAST2020,de_dust2
213,168590,99.0546875,00:16,76561198034202272,s1mple,Natus Vincere,T,1281.0435791015625,1842.5650634765625,1.1795903444290161,268.428955078125,0.362548828125,False,76561198037812456,ISSAA,OGEsports,CT,1253.9244384765625,820.0913696289062,0.2778816223144531,88.7860107421875,0.1812744140625,AK-47,Rifle,107,100,15,15,Head,False,1022.833669507085,0.0,9,OG-NaVi-BLAST2020,de_dust2
214,168760,100.3828125,00:15,76561198016432560,mantuu,OGEsports,CT,1019.0245971679688,2471.83740234375,170.03125,297.2296142578125,16.435546875,True,76561198034202275,s1mple,Natus Vincere,T,1354.01806640625,1863.848388671875,-6.877132415771484,120.794677734375,2.6751708984375,SSG 08,Rifle,90,42,8,8,Stomach,False,716.3573416577536,1.0,9,OG-NaVi-BLAST2020,de_dust2
215,174248,17.875,01:38,76561198034202272,s1mple,Natus Vincere,T,-97.14540100097656,408.94720458984375,-1.3065109252929688,105.4083251953125,2.186279296875,False,76561198016432560,mantuu,OGEsports,CT,-667.0213012695312,2477.6494140625,-81.9615707397461,285.084228515625,358.1982421875,Desert Eagle,Pistols,95,95,3,3,Head,False,2147.2756254979513,0.0,10,OG-NaVi-BLAST2020,de_dust2
216,174272,18.0625,01:37,76561198016432560,mantuu,OGEsports,CT,-665.3533935546875,2478.013671875,-81.89071655273438,285.3204345703125,358.187255859375,True,76561198034202275,s1mple,Natus Vincere,T,-89.75022888183594,410.9692687988281,-1.2898826599121094,105.205078125,2.3895263671875,AWP,Rifle,110,100,0,0,Chest,False,2147.2047088934364,2.0,10,OG-NaVi-BLAST2020,de_dust2
217,175236,25.59375,01:30,76561198016432560,mantuu,OGEsports,CT,-81.26870727539062,2104.980224609375,-125.7085952758789,5.1031494140625,0.120849609375,False,76561198146207066,Boombl4,Natus Vincere,T,-149.00071716308594,1173.4273681640625,-0.5796756744384766,38.309326171875,1.944580078125,HE Grenade,Grenade,14,14,0,0,Generic,False,942.3564060563666,0.0,10,OG-NaVi-BLAST2020,de_dust2
218,175236,25.59375,01:30,76561198016432560,mantuu,OGEsports,CT,-81.26870727539062,2104.980224609375,-125.7085952758789,5.1031494140625,0.120849609375,False,76561198044045107,electronic,Natus Vincere,T,-333.2861328125,1316.7265625,-102.79788208007812,88.472900390625,6.339111328125,HE Grenade,Grenade,4,4,0,0,Generic,False,827.8777200663957,0.0,10,OG-NaVi-BLAST2020,de_dust2
219,175320,26.25,01:29,76561198037812448,ISSAA,OGEsports,CT,-802.8531494140625,2425.37646484375,-61.15705108642578,300.816650390625,3.3233642578125,False,76561198044045107,electronic,Natus Vincere,T,-275.0096435546875,1354.202392578125,-68.96875,105.0732421875,4.06494140625,HE Grenade,Grenade,7,7,0,0,Generic,False,1194.1916439215083,0.0,10,OG-NaVi-BLAST2020,de_dust2
220,177912,46.5,01:09,76561198114929872,valde,OGEsports,CT,1097.1568603515625,2623.871826171875,96.40936279296875,223.2586669921875,0.3076171875,False,76561198146207066,Boombl4,Natus Vincere,T,425.34820556640625,1593.5848388671875,2.62483286857605,80.4144287109375,351.8975830078125,HE Grenade,Grenade,94,86,0,0,Generic,False,1233.5370618294166,0.0,10,OG-NaVi-BLAST2020,de_dust2
221,180692,68.21875,00:47,,,,,,,,,,,76561198044045107,electronic,Natus Vincere,T,572.4346313476562,2068.03125,-96.60250854492188,170.0738525390625,12.4859619140625,World,Equipment,20,20,0,0,Generic,False,0.0,,10,OG-NaVi-BLAST2020,de_dust2
222,180764,68.78125,00:47,76561198016432560,mantuu,OGEsports,CT,1650.519775390625,1816.1029052734375,0.7223564386367798,153.3636474609375,356.7755126953125,True,76561198121220486,Perfecto,Natus Vincere,T,367.0561218261719,2487.288818359375,96.18592834472656,332.5396728515625,4.1253662109375,AWP,Rifle,111,100,0,0,RightArm,False,1451.510514432151,1.0,10,OG-NaVi-BLAST2020,de_dust2
223,180917,69.9765625,00:46,76561198037812448,ISSAA,OGEsports,CT,-320.716552734375,2101.015869140625,-127.99008178710938,18.819580078125,359.75830078125,False,76561198044045107,electronic,Natus Vincere,T,454.6028137207031,2376.816650390625,-119.55062866210938,205.0762939453125,0.52734375,AK-47,Rifle,34,34,0,0,Chest,False,822.9565087581865,0.0,10,OG-NaVi-BLAST2020,de_dust2
224,180943,70.1796875,00:45,76561198037812448,ISSAA,OGEsports,CT,-318.7376403808594,2096.5380859375,-127.9380111694336,19.599609375,1.1041259765625,False,76561198044045107,electronic,Natus Vincere,T,451.93133544921875,2385.0302734375,-119.60125732421875,205.0762939453125,0.52734375,AK-47,Rifle,34,34,0,0,Chest,False,822.9385845980199,0.0,10,OG-NaVi-BLAST2020,de_dust2
225,180956,70.28125,00:45,76561198037812448,ISSAA,OGEsports,CT,-317.89556884765625,2094.15283203125,-127.92205810546875,19.9951171875,2.4609375,False,76561198044045107,electronic,Natus Vincere,T,450.56390380859375,2388.091064453125,-119.58505249023438,205.0762939453125,0.52734375,AK-47,Rifle,43,1,0,0,Stomach,False,822.7995814638256,0.0,10,OG-NaVi-BLAST2020,de_dust2
226,181220,72.34375,00:43,76561198013243328,Aleksib,OGEsports,CT,1117.4814453125,2503.621337890625,96.0000228881836,168.72802734375,0.3515625,False,76561198116523276,flamie,Natus Vincere,T,441.199951171875,2643.260498046875,95.3753662109375,322.2454833984375,3.9385986328125,M4A4,Rifle,126,100,0,0,Head,False,690.5477134580807,0.0,10,OG-NaVi-BLAST2020,de_dust2
227,186467,15.984375,01:40,76561198116523280,flamie,Natus Vincere,T,545.560546875,695.4298706054688,1.2459927797317505,36.4910888671875,359.8626708984375,False,76561198013243326,Aleksib,OGEsports,CT,1284.615234375,1253.388916015625,1.03125,218.8201904296875,0.4559326171875,AK-47,Rifle,12,12,1,1,Chest,False,926.0238515206814,0.0,11,OG-NaVi-BLAST2020,de_dust2
228,186480,16.0859375,01:39,76561198116523280,flamie,Natus Vincere,T,545.8444213867188,695.0424194335938,1.2454662322998047,36.4251708984375,0.76904296875,False,76561198013243326,Aleksib,OGEsports,CT,1280.255859375,1258.0670166015625,1.03125,219.364013671875,1.021728515625,AK-47,Rifle,13,13,1,1,Chest,False,925.3955387577589,0.0,11,OG-NaVi-BLAST2020,de_dust2
229,186654,17.4453125,01:38,76561198013243328,Aleksib,OGEsports,CT,1284.4622802734375,1424.3551025390625,1.03125,92.2247314453125,2.52685546875,False,76561198116523276,flamie,Natus Vincere,T,589.11572265625,536.6359252929688,1.7461814880371094,290.511474609375,3.3782958984375,Incendiary Grenade,Grenade,1,1,0,0,Generic,False,1127.6314486425017,0.0,11,OG-NaVi-BLAST2020,de_dust2
230,186679,17.640625,01:38,76561198013243328,Aleksib,OGEsports,CT,1283.03466796875,1462.558349609375,1.03125,92.2247314453125,2.52685546875,False,76561198116523276,flamie,Natus Vincere,T,606.5287475585938,491.9190673828125,-0.15001821517944336,290.511474609375,3.3782958984375,Incendiary Grenade,Grenade,2,2,0,0,Generic,False,1183.1323983163868,0.0,11,OG-NaVi-BLAST2020,de_dust2
231,188321,30.46875,01:25,76561198016432560,mantuu,OGEsports,CT,-2024.598388671875,1441.5860595703125,33.56658935546875,335.489501953125,2.70263671875,True,76561198121220486,Perfecto,Natus Vincere,T,-1192.0233154296875,1090.151123046875,4.25423526763916,157.6483154296875,357.5390625,AWP,Rifle,110,100,1,1,Chest,False,904.1830463438455,1.0,11,OG-NaVi-BLAST2020,de_dust2
232,189586,40.3515625,01:15,76561198013243328,Aleksib,OGEsports,CT,-342.0018615722656,1600.9964599609375,-126.9894027709961,280.118408203125,343.2843017578125,False,76561198034202275,s1mple,Natus Vincere,T,-248.42713928222656,1103.658935546875,32.03125,109.27001953125,8.5858154296875,M4A4,Rifle,22,22,4,4,Chest,False,530.4605638967706,0.0,11,OG-NaVi-BLAST2020,de_dust2
233,189598,40.4453125,01:15,76561198013243328,Aleksib,OGEsports,CT,-342.0018615722656,1600.9964599609375,-126.9894027709961,280.7501220703125,343.157958984375,False,76561198034202275,s1mple,Natus Vincere,T,-247.82574462890625,1105.439453125,32.03125,109.4512939453125,8.7066650390625,M4A4,Rifle,22,22,4,4,Chest,False,528.8983418715136,0.0,11,OG-NaVi-BLAST2020,de_dust2
234,189633,40.71875,01:15,76561198013243328,Aleksib,OGEsports,CT,-342.0018615722656,1600.9964599609375,-126.9894027709961,280.7501220703125,345.245361328125,False,76561198034202275,s1mple,Natus Vincere,T,-243.96343994140625,1110.4365234375,32.03125,108.6383056640625,8.734130859375,M4A4,Rifle,89,56,19,19,Head,False,524.9268057981635,0.0,11,OG-NaVi-BLAST2020,de_dust2
235,190127,44.578125,01:11,76561198114929872,valde,OGEsports,CT,1215.17919921875,2607.36181640625,96.97417449951172,210.882568359375,1.1865234375,False,76561198146207066,Boombl4,Natus Vincere,T,391.9156799316406,1834.1746826171875,96.23335266113281,65.006103515625,6.9488525390625,Incendiary Grenade,Grenade,1,1,0,0,Generic,False,1129.416537360304,0.0,11,OG-NaVi-BLAST2020,de_dust2
236,190127,44.578125,01:11,76561198114929872,valde,OGEsports,CT,1215.17919921875,2607.36181640625,96.97417449951172,210.882568359375,1.1865234375,False,76561198044045107,electronic,Natus Vincere,T,408.5347900390625,1962.520751953125,96.02517700195312,230.657958984375,35.3759765625,Incendiary Grenade,Grenade,1,1,0,0,Generic,False,1032.7129813564545,0.0,11,OG-NaVi-BLAST2020,de_dust2
